date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-02-05,AT,30052.0,26.0,26888.0,545912.0,2065108.0,17316.0,1659091.0,146316923.0
2022-02-06,AT,25905.0,20.0,28311.0,492386.0,2091013.0,17336.0,1687402.0,146809309.0
2022-02-07,AT,29051.0,24.0,29886.0,417128.0,2120064.0,17360.0,1717288.0,147226437.0
2022-02-08,AT,40147.0,19.0,33336.0,625935.0,2160211.0,17379.0,1750624.0,147852372.0
2022-02-09,AT,35113.0,19.0,41194.0,758201.0,2195324.0,17398.0,1791818.0,148610573.0
2022-02-10,AT,33215.0,28.0,43552.0,828701.0,2228539.0,17426.0,1835370.0,149439274.0
2022-02-11,AT,29716.0,32.0,42607.0,429377.0,2258255.0,17458.0,1877977.0,149868651.0
2022-02-12,AT,24925.0,33.0,39972.0,681801.0,2283180.0,17491.0,1917949.0,150550452.0
2022-02-13,AT,23979.0,23.0,41241.0,369192.0,2307159.0,17514.0,1959190.0,150919644.0
2022-02-14,AT,26431.0,33.0,38231.0,251563.0,2333590.0,17547.0,1997421.0,151171207.0
2022-02-15,AT,38695.0,31.0,48757.0,709849.0,2372285.0,17578.0,2046178.0,151881056.0
2022-02-16,AT,30811.0,24.0,31879.0,942103.0,2403096.0,17602.0,2078057.0,152823159.0
2022-02-17,AT,30480.0,31.0,31729.0,746865.0,2433576.0,17633.0,2109786.0,153570024.0
2022-02-18,AT,25709.0,20.0,34653.0,491800.0,2459285.0,17653.0,2144439.0,154061824.0
2022-02-19,AT,21750.0,28.0,30768.0,711316.0,2481035.0,17681.0,2175207.0,154773140.0
2022-02-20,AT,21333.0,25.0,29291.0,368063.0,2502368.0,17706.0,2204498.0,155141203.0
2022-02-21,AT,23637.0,28.0,28830.0,222958.0,2526005.0,17734.0,2233328.0,155364161.0
2022-02-22,AT,35219.0,30.0,29615.0,539689.0,2561224.0,17764.0,2262943.0,155903850.0
2022-02-23,AT,28493.0,28.0,28479.0,564949.0,2589717.0,17792.0,2291422.0,156468799.0
2022-02-24,AT,29741.0,32.0,28040.0,886099.0,2619458.0,17824.0,2319462.0,157354898.0
2022-02-25,AT,25016.0,39.0,31654.0,503707.0,2644474.0,17863.0,2351116.0,157858605.0
2022-02-26,AT,22051.0,30.0,26642.0,740205.0,2666525.0,17893.0,2377758.0,158598810.0
2022-02-27,AT,21192.0,27.0,27853.0,342848.0,2687717.0,17920.0,2405611.0,158941658.0
2022-02-28,AT,27298.0,31.0,27388.0,161121.0,2715015.0,17951.0,2432999.0,159102779.0
2022-03-01,AT,40835.0,41.0,29131.0,553850.0,2755850.0,17992.0,2462130.0,159656629.0
2022-03-02,AT,31631.0,30.0,25988.0,847200.0,2787481.0,18022.0,2488118.0,160503829.0
2022-03-03,AT,31820.0,32.0,27895.0,801296.0,2819301.0,18054.0,2516013.0,161305125.0
2022-03-04,AT,31455.0,31.0,29903.0,217224.0,2850756.0,18085.0,2545916.0,161522349.0
2022-03-05,AT,27527.0,31.0,26120.0,825635.0,2878283.0,18116.0,2572036.0,162347984.0
2022-03-06,AT,26480.0,24.0,27382.0,308045.0,2904763.0,18140.0,2599418.0,162656029.0
2022-03-07,AT,34034.0,32.0,26867.0,181146.0,2938797.0,18172.0,2626285.0,162837175.0
2022-03-08,AT,50974.0,27.0,31257.0,627441.0,2989771.0,18199.0,2657542.0,163464616.0
2022-03-09,AT,49911.0,24.0,30238.0,609185.0,3039682.0,18223.0,2687780.0,164073801.0
2022-03-10,AT,49295.0,27.0,32234.0,803114.0,3088977.0,18250.0,2720014.0,164876915.0
2022-03-11,AT,43434.0,28.0,38103.0,470532.0,3132411.0,18278.0,2758117.0,165347447.0
2022-03-12,AT,37376.0,29.0,31405.0,664188.0,3169787.0,18307.0,2789522.0,166011635.0
2022-03-13,AT,34231.0,27.0,32109.0,366672.0,3204018.0,18334.0,2821631.0,166378307.0
2022-03-14,AT,40009.0,27.0,31278.0,345283.0,3244027.0,18361.0,2852909.0,166723590.0
2022-03-15,AT,63512.0,34.0,36186.0,544679.0,3307539.0,18395.0,2889095.0,167268269.0
2022-03-16,AT,51539.0,26.0,35186.0,1057150.0,3359078.0,18421.0,2924281.0,168325419.0
2022-03-17,AT,50513.0,40.0,38123.0,768595.0,3409591.0,18461.0,2962404.0,169094014.0
2022-03-18,AT,41967.0,41.0,46593.0,472259.0,3451558.0,18502.0,3008997.0,169566273.0
2022-03-19,AT,37334.0,34.0,44314.0,714927.0,3488892.0,18536.0,3053311.0,170281200.0
2022-03-20,AT,31073.0,36.0,44714.0,352029.0,3519965.0,18572.0,3098025.0,170633229.0
2022-03-21,AT,36821.0,36.0,40978.0,332573.0,3556786.0,18608.0,3139003.0,170965802.0
2022-03-22,AT,54388.0,35.0,43141.0,450123.0,3611174.0,18643.0,3182144.0,171415925.0
2022-03-23,AT,40870.0,49.0,41958.0,478319.0,3652044.0,18692.0,3224102.0,171894244.0
2022-03-24,AT,36965.0,42.0,41326.0,663883.0,3689009.0,18734.0,3265428.0,172558127.0
2022-03-25,AT,32896.0,46.0,53388.0,346725.0,3721905.0,18780.0,3318816.0,172904852.0
2022-03-26,AT,25367.0,39.0,43607.0,602107.0,3747272.0,18819.0,3362423.0,173506959.0
2022-03-27,AT,20818.0,33.0,44387.0,186079.0,3768090.0,18852.0,3406810.0,173693038.0
2022-03-28,AT,25925.0,33.0,40874.0,222096.0,3794015.0,18885.0,3447684.0,173915134.0
2022-03-29,AT,33841.0,38.0,41630.0,526435.0,3827856.0,18923.0,3489314.0,174441569.0
2022-03-30,AT,25912.0,49.0,36597.0,805811.0,3853768.0,18972.0,3525911.0,175247380.0
2022-03-31,AT,22038.0,43.0,38704.0,369907.0,3875806.0,19015.0,3564615.0,175617287.0
2022-04-01,AT,18789.0,51.0,45730.0,552375.0,3894595.0,19066.0,3610345.0,176169662.0
2022-04-02,AT,13858.0,26.0,36650.0,460338.0,3908453.0,19092.0,3646995.0,176630000.0
2022-04-03,AT,11404.0,41.0,34395.0,213630.0,3919857.0,19133.0,3681390.0,176843630.0
2022-04-04,AT,15173.0,27.0,31358.0,188046.0,3935030.0,19160.0,3712748.0,177031676.0
2022-04-05,AT,20779.0,36.0,29217.0,374323.0,3955809.0,19196.0,3741965.0,177405999.0
2022-04-06,AT,16204.0,37.0,24191.0,359410.0,3972013.0,19233.0,3766156.0,177765409.0
2022-04-07,AT,13744.0,30.0,24254.0,721020.0,3985757.0,19263.0,3790410.0,178486429.0
2022-04-08,AT,12890.0,28.0,29377.0,192519.0,3998647.0,19291.0,3819787.0,178678948.0
2022-04-09,AT,10528.0,30.0,21624.0,516345.0,4009175.0,19321.0,3841411.0,179195293.0
2022-04-10,AT,7268.0,26.0,20274.0,170462.0,4016443.0,19347.0,3861685.0,179365755.0
2022-04-11,AT,9409.0,28.0,16461.0,100077.0,4025852.0,19375.0,3878146.0,179465832.0
2022-04-12,AT,12368.0,32.0,16572.0,201528.0,4038220.0,19407.0,3894718.0,179667360.0
2022-04-13,AT,10227.0,23.0,14937.0,185952.0,4048447.0,19430.0,3909655.0,179853312.0
2022-04-14,AT,9748.0,16.0,14827.0,262385.0,4058195.0,19446.0,3924482.0,180115697.0
2022-04-15,AT,8642.0,22.0,17226.0,129645.0,4066837.0,19468.0,3941708.0,180245342.0
2022-04-16,AT,7336.0,21.0,14375.0,226603.0,4074173.0,19489.0,3956083.0,180471945.0
2022-04-17,AT,5558.0,18.0,12980.0,106217.0,4079731.0,19507.0,3969063.0,180578162.0
2022-04-18,AT,5700.0,16.0,12264.0,79772.0,4085431.0,19523.0,3981327.0,180657934.0
2022-04-19,AT,8393.0,19.0,11503.0,101910.0,4093824.0,19542.0,3992830.0,180759844.0
2022-04-20,AT,10835.0,14.0,9545.0,247953.0,4104659.0,19556.0,4002375.0,181007797.0
2022-04-21,AT,7956.0,25.0,8919.0,344293.0,4112615.0,19581.0,4011294.0,181352090.0
2022-04-22,AT,6438.0,21.0,11489.0,259002.0,4119053.0,19602.0,4022783.0,181611092.0
2022-04-23,AT,5435.0,16.0,9387.0,113218.0,4124488.0,19618.0,4032170.0,181724310.0
2022-04-24,AT,4289.0,12.0,8778.0,101424.0,4128777.0,19630.0,4040948.0,181825734.0
2022-04-25,AT,6115.0,13.0,8257.0,84727.0,4134892.0,19643.0,4049205.0,181910461.0
2022-04-26,AT,8145.0,14.0,7824.0,269082.0,4143037.0,19657.0,4057029.0,182179543.0
2022-04-27,AT,6443.0,17.0,6881.0,236855.0,4149480.0,19674.0,4063910.0,182416398.0
2022-04-28,AT,6049.0,15.0,6582.0,179845.0,4155529.0,19689.0,4070492.0,182596243.0
2022-04-29,AT,5225.0,9.0,7229.0,246143.0,4160754.0,19698.0,4077721.0,182842386.0
2022-04-30,AT,4445.0,7.0,8766.0,160057.0,4165199.0,19705.0,4086487.0,183002443.0
2022-05-01,AT,3908.0,14.0,7223.0,83714.0,4169107.0,19719.0,4093710.0,183086157.0
2022-05-02,AT,5541.0,12.0,6114.0,71620.0,4174648.0,19731.0,4099824.0,183157777.0
2022-05-03,AT,7071.0,14.0,6111.0,164112.0,4181719.0,19745.0,4105935.0,183321889.0
2022-05-04,AT,5920.0,9.0,5718.0,200791.0,4187639.0,19754.0,4111653.0,183522680.0
2022-05-05,AT,6024.0,5.0,5791.0,160209.0,4193663.0,19759.0,4117444.0,183682889.0
2022-05-06,AT,5075.0,9.0,6950.0,286409.0,4198738.0,19768.0,4124394.0,183969298.0
2022-05-07,AT,3429.0,6.0,6097.0,100098.0,4202167.0,19774.0,4130491.0,184069396.0
2022-05-08,AT,3884.0,18.0,5933.0,77696.0,4206051.0,19792.0,4136424.0,184147092.0
2022-05-09,AT,4681.0,6.0,5019.0,68304.0,4210732.0,19798.0,4141443.0,184215396.0
2022-05-10,AT,5894.0,7.0,5158.0,172786.0,4216626.0,19805.0,4146601.0,184388182.0
2022-05-11,AT,5000.0,6.0,5060.0,228920.0,4221626.0,19811.0,4151661.0,184617102.0
2022-05-12,AT,4724.0,12.0,5214.0,148398.0,4226350.0,19823.0,4156875.0,184765500.0
2022-05-13,AT,3682.0,3.0,6426.0,109198.0,4230032.0,19826.0,4163301.0,184874698.0
2022-05-14,AT,3294.0,3.0,5610.0,89897.0,4233326.0,19829.0,4168911.0,184964595.0
2022-05-15,AT,2478.0,4.0,5516.0,70310.0,4235804.0,19833.0,4174427.0,185034905.0
2022-05-16,AT,3247.0,8.0,4928.0,435133.0,4239051.0,19841.0,4179355.0,185470038.0
2022-05-17,AT,4377.0,4.0,4234.0,155889.0,4243428.0,19845.0,4183589.0,185625927.0
2022-05-18,AT,3366.0,5.0,4564.0,225336.0,4246794.0,19850.0,4188153.0,185851263.0
2022-05-19,AT,3117.0,6.0,4385.0,135858.0,4249911.0,19856.0,4192538.0,185987121.0
2022-05-20,AT,2694.0,2.0,5177.0,227772.0,4252605.0,19858.0,4197715.0,186214893.0
2022-05-21,AT,1733.0,5.0,4311.0,112635.0,4254338.0,19863.0,4202026.0,186327528.0
2022-05-22,AT,1745.0,4.0,4300.0,53817.0,4256083.0,19867.0,4206326.0,186381345.0
2022-05-23,AT,2403.0,4.0,3514.0,39726.0,4258486.0,19871.0,4209840.0,186421071.0
2022-05-24,AT,3130.0,13.0,3430.0,290343.0,4261616.0,19884.0,4213270.0,186711414.0
2022-05-25,AT,2599.0,2.0,2858.0,256898.0,4264215.0,19886.0,4216128.0,186968312.0
2022-05-26,AT,1736.0,7.0,2924.0,259173.0,4265951.0,19893.0,4219052.0,187227485.0
2022-05-27,AT,1814.0,2.0,3721.0,57558.0,4267765.0,19895.0,4222773.0,187285043.0
2022-05-28,AT,1881.0,2.0,2895.0,47210.0,4269646.0,19897.0,4225668.0,187332253.0
2022-05-29,AT,1737.0,0.0,2850.0,59744.0,4271383.0,19897.0,4228518.0,187391997.0
2022-05-30,AT,2390.0,3.0,2523.0,45285.0,4273773.0,19900.0,4231041.0,187437282.0
2022-05-31,AT,3570.0,5.0,2222.0,60579.0,4277343.0,19905.0,4233263.0,187497861.0
2022-06-01,AT,3178.0,3.0,2103.0,249045.0,4280521.0,19908.0,4235366.0,187746906.0
2022-06-02,AT,3244.0,5.0,2162.0,153663.0,4283765.0,19913.0,4237528.0,187900569.0
2022-06-03,AT,2691.0,1.0,2843.0,144207.0,4286456.0,19914.0,4240371.0,188044776.0
2022-06-04,AT,2376.0,3.0,2457.0,62425.0,4288832.0,19917.0,4242828.0,188107201.0
2022-06-05,AT,2074.0,3.0,2076.0,41704.0,4290906.0,19920.0,4244904.0,188148905.0
2022-06-06,AT,2375.0,3.0,1860.0,20822.0,4293281.0,19923.0,4246764.0,188169727.0
2022-06-07,AT,3705.0,2.0,2315.0,42506.0,4296986.0,19925.0,4249079.0,188212233.0
2022-06-08,AT,5187.0,3.0,2387.0,102963.0,4302173.0,19928.0,4251466.0,188315196.0
2022-06-09,AT,4271.0,5.0,2360.0,236970.0,4306444.0,19933.0,4253826.0,188552166.0
2022-06-10,AT,4012.0,2.0,3194.0,83820.0,4310456.0,19935.0,4257020.0,188635986.0
2022-06-11,AT,3040.0,4.0,2911.0,56968.0,4313496.0,19939.0,4259931.0,188692954.0
2022-06-12,AT,2846.0,4.0,3019.0,32206.0,4316342.0,19943.0,4262950.0,188725160.0
2022-06-13,AT,4794.0,6.0,2964.0,67452.0,4321136.0,19949.0,4265914.0,188792612.0
2022-06-14,AT,6965.0,2.0,3064.0,111642.0,4328101.0,19951.0,4268978.0,188904254.0
2022-06-15,AT,7249.0,3.0,2825.0,194813.0,4335350.0,19954.0,4271803.0,189099067.0
2022-06-16,AT,4814.0,3.0,3136.0,89198.0,4340164.0,19957.0,4274939.0,189188265.0
2022-06-17,AT,5743.0,6.0,3333.0,61109.0,4345907.0,19963.0,4278272.0,189249374.0
2022-06-18,AT,6127.0,2.0,4925.0,58719.0,4352034.0,19965.0,4283197.0,189308093.0
2022-06-19,AT,5147.0,5.0,4241.0,51137.0,4357181.0,19970.0,4287438.0,189359230.0
2022-06-20,AT,8386.0,5.0,4009.0,53852.0,4365567.0,19975.0,4291447.0,189413082.0
2022-06-21,AT,10999.0,3.0,3679.0,174987.0,4376566.0,19978.0,4295126.0,189588069.0
2022-06-22,AT,9609.0,7.0,4159.0,105991.0,4386175.0,19985.0,4299285.0,189694060.0
2022-06-23,AT,8979.0,2.0,4860.0,97659.0,4395154.0,19987.0,4304145.0,189791719.0
2022-06-24,AT,8837.0,8.0,6770.0,102632.0,4403991.0,19995.0,4310915.0,189894351.0
2022-06-25,AT,7001.0,4.0,7077.0,90363.0,4410992.0,19999.0,4317992.0,189984714.0
2022-06-26,AT,6452.0,6.0,5783.0,63784.0,4417444.0,20005.0,4323775.0,190048498.0
2022-06-27,AT,9656.0,12.0,5779.0,60225.0,4427100.0,20017.0,4329554.0,190108723.0
2022-06-28,AT,12452.0,5.0,7393.0,117247.0,4439552.0,20022.0,4336947.0,190225970.0
2022-06-29,AT,12701.0,6.0,7062.0,169474.0,4452253.0,20028.0,4344009.0,190395444.0
2022-06-30,AT,10368.0,6.0,7462.0,121558.0,4462621.0,20034.0,4351471.0,190517002.0
2022-07-01,AT,10026.0,9.0,10011.0,93198.0,4472647.0,20043.0,4361482.0,190610200.0
2022-07-02,AT,8356.0,4.0,8794.0,91671.0,4481003.0,20047.0,4370276.0,190701871.0
2022-07-03,AT,7809.0,5.0,7999.0,67252.0,4488812.0,20052.0,4378275.0,190769123.0
2022-07-04,AT,10968.0,9.0,9557.0,64219.0,4499780.0,20061.0,4387832.0,190833342.0
2022-07-05,AT,13252.0,6.0,8523.0,136881.0,4513032.0,20067.0,4396355.0,190970223.0
2022-07-06,AT,12261.0,9.0,8410.0,112025.0,4525293.0,20076.0,4404765.0,191082248.0
2022-07-07,AT,11103.0,15.0,9264.0,82194.0,4536396.0,20091.0,4414029.0,191164442.0
2022-07-08,AT,10515.0,8.0,11823.0,104319.0,4546911.0,20099.0,4425852.0,191268761.0
2022-07-09,AT,8375.0,11.0,12063.0,103330.0,4555286.0,20110.0,4437915.0,191372091.0
2022-07-10,AT,7336.0,7.0,9565.0,56400.0,4562622.0,20117.0,4447480.0,191428491.0
2022-07-11,AT,11641.0,8.0,9823.0,64501.0,4574263.0,20125.0,4457303.0,191492992.0
2022-07-12,AT,14959.0,6.0,10165.0,109410.0,4589222.0,20131.0,4467468.0,191602402.0
2022-07-13,AT,13004.0,7.0,9724.0,121306.0,4602226.0,20138.0,4477192.0,191723708.0
2022-07-14,AT,13103.0,4.0,11206.0,181825.0,4615329.0,20142.0,4488398.0,191905533.0
2022-07-15,AT,12179.0,9.0,12193.0,154583.0,4627508.0,20151.0,4500591.0,192060116.0
2022-07-16,AT,10273.0,9.0,11223.0,115059.0,4637781.0,20160.0,4511814.0,192175175.0
2022-07-17,AT,8289.0,13.0,10310.0,65940.0,4646070.0,20173.0,4522124.0,192241115.0
2022-07-18,AT,13120.0,14.0,10572.0,57618.0,4659190.0,20187.0,4532696.0,192298733.0
2022-07-19,AT,15007.0,9.0,10094.0,120070.0,4674197.0,20196.0,4542790.0,192418803.0
2022-07-20,AT,13508.0,11.0,10515.0,114363.0,4687705.0,20207.0,4553305.0,192533166.0
2022-07-21,AT,11512.0,14.0,11859.0,101279.0,4699217.0,20221.0,4565164.0,192634445.0
2022-07-22,AT,10881.0,14.0,13426.0,118794.0,4710098.0,20235.0,4578590.0,192753239.0
2022-07-23,AT,8509.0,11.0,12527.0,79854.0,4718607.0,20246.0,4591117.0,192833093.0
2022-07-24,AT,7249.0,17.0,11559.0,62118.0,4725856.0,20263.0,4602676.0,192895211.0
2022-07-25,AT,10037.0,16.0,11108.0,51831.0,4735893.0,20279.0,4613784.0,192947042.0
2022-07-26,AT,11439.0,9.0,11342.0,103369.0,4747332.0,20288.0,4625126.0,193050411.0
2022-07-27,AT,9019.0,15.0,10713.0,112533.0,4756351.0,20303.0,4635839.0,193162944.0
2022-07-28,AT,7438.0,14.0,11553.0,82625.0,4763789.0,20317.0,4647392.0,193245569.0
2022-07-29,AT,6699.0,19.0,12947.0,81801.0,4770488.0,20336.0,4660339.0,193327370.0
2022-07-30,AT,5676.0,13.0,11964.0,66798.0,4776164.0,20349.0,4672303.0,193394168.0
2022-07-31,AT,4314.0,12.0,10062.0,49863.0,4780478.0,20361.0,4682365.0,193444031.0
2022-08-01,AT,7549.0,7.0,10037.0,51665.0,4788027.0,20368.0,4692402.0,193495696.0
2022-08-02,AT,8454.0,7.0,9159.0,102330.0,4796481.0,20375.0,4701561.0,193598026.0
2022-08-03,AT,6836.0,11.0,7662.0,73563.0,4803317.0,20386.0,4709223.0,193671589.0
2022-08-04,AT,5860.0,12.0,8039.0,94148.0,4809177.0,20398.0,4717262.0,193765737.0
2022-08-05,AT,5628.0,8.0,9692.0,65210.0,4814805.0,20406.0,4726954.0,193830947.0
2022-08-06,AT,4686.0,8.0,7667.0,61391.0,4819491.0,20414.0,4734621.0,193892338.0
2022-08-07,AT,3801.0,11.0,6392.0,43269.0,4823292.0,20425.0,4741013.0,193935607.0
2022-08-08,AT,6311.0,15.0,6714.0,15674.0,4829603.0,20440.0,4747727.0,193951281.0
2022-08-09,AT,7184.0,13.0,6412.0,116527.0,4836787.0,20453.0,4754139.0,194067808.0
2022-08-10,AT,5932.0,9.0,5109.0,90368.0,4842719.0,20462.0,4759248.0,194158176.0
2022-08-11,AT,5881.0,10.0,6514.0,74203.0,4848600.0,20472.0,4765762.0,194232379.0
2022-08-12,AT,5472.0,8.0,8109.0,66371.0,4854072.0,20480.0,4773871.0,194298750.0
2022-08-13,AT,4756.0,2.0,6278.0,58477.0,4858828.0,20482.0,4780149.0,194357227.0
2022-08-14,AT,3061.0,6.0,5568.0,41394.0,4861889.0,20488.0,4785717.0,194398621.0
2022-08-15,AT,3931.0,4.0,5354.0,31282.0,4865820.0,20492.0,4791071.0,194429903.0
2022-08-16,AT,6698.0,11.0,6379.0,43807.0,4872518.0,20503.0,4797450.0,194473710.0
2022-08-17,AT,7755.0,7.0,4979.0,100147.0,4880273.0,20510.0,4802429.0,194573857.0
2022-08-18,AT,5826.0,11.0,5266.0,80550.0,4886099.0,20521.0,4807695.0,194654407.0
2022-08-19,AT,5572.0,13.0,7051.0,62884.0,4891671.0,20534.0,4814746.0,194717291.0
2022-08-20,AT,4707.0,6.0,5349.0,54522.0,4896378.0,20540.0,4820095.0,194771813.0
2022-08-21,AT,3129.0,5.0,4894.0,46519.0,4899507.0,20545.0,4824989.0,194818332.0
2022-08-22,AT,5504.0,13.0,6672.0,38639.0,4905011.0,20558.0,4831661.0,194856971.0
2022-08-23,AT,5915.0,6.0,5451.0,83301.0,4910926.0,20564.0,4837112.0,194940272.0
2022-08-24,AT,5440.0,6.0,4084.0,107036.0,4916366.0,20570.0,4841196.0,195047308.0
2022-08-25,AT,5057.0,7.0,4333.0,78059.0,4921423.0,20577.0,4845529.0,195125367.0
2022-08-26,AT,5050.0,8.0,5450.0,61821.0,4926473.0,20585.0,4850979.0,195187188.0
2022-08-27,AT,3941.0,2.0,6941.0,57372.0,4930414.0,20587.0,4857920.0,195244560.0
2022-08-28,AT,2755.0,7.0,4839.0,41736.0,4933169.0,20594.0,4862759.0,195286296.0
2022-08-29,AT,4997.0,10.0,6003.0,36664.0,4938166.0,20604.0,4868762.0,195322960.0
2022-08-30,AT,5567.0,2.0,5210.0,87221.0,4943733.0,20606.0,4873972.0,195410181.0
2022-08-31,AT,4772.0,7.0,4174.0,86045.0,4948505.0,20613.0,4878146.0,195496226.0
2022-09-01,AT,4153.0,1.0,4747.0,71689.0,4952658.0,20614.0,4882893.0,195567915.0
2022-09-02,AT,3942.0,2.0,6205.0,66957.0,4956600.0,20616.0,4889098.0,195634872.0
2022-09-03,AT,3363.0,8.0,4467.0,56739.0,4959963.0,20624.0,4893565.0,195691611.0
2022-09-04,AT,2818.0,6.0,4475.0,50485.0,4962781.0,20630.0,4898040.0,195742096.0
2022-09-05,AT,4567.0,8.0,5560.0,90522.0,4967348.0,20638.0,4903600.0,195832618.0
2022-09-06,AT,5305.0,12.0,4436.0,133632.0,4972653.0,20650.0,4908036.0,195966250.0
2022-09-07,AT,4443.0,1.0,3569.0,83128.0,4977096.0,20651.0,4911605.0,196049378.0
2022-09-08,AT,4279.0,2.0,4005.0,76837.0,4981375.0,20653.0,4915610.0,196126215.0
2022-09-09,AT,4135.0,3.0,5390.0,26128.0,4985510.0,20656.0,4921000.0,196152343.0
2022-09-10,AT,3394.0,3.0,3948.0,106595.0,4988904.0,20659.0,4924948.0,196258938.0
2022-09-11,AT,2777.0,3.0,3426.0,46661.0,4991681.0,20662.0,4928374.0,196305599.0
2022-09-12,AT,5143.0,1.0,4402.0,40319.0,4996824.0,20663.0,4932776.0,196345918.0
2022-09-13,AT,6177.0,1.0,3558.0,105278.0,5003001.0,20664.0,4936334.0,196451196.0
2022-09-14,AT,5514.0,0.0,2347.0,78130.0,5008515.0,20664.0,4938681.0,196529326.0
2022-09-15,AT,,,,67392.0,,,,196596718.0
